Equipamento;Denominação do objeto técnico;Centro planejamento;Código ABC;Campo de ordenação;Centro custo;Ctg.equipamento;Local de instalação;Denominação do loc.instalação;Status do sistema;Empresa;Centro de trabalho;Tipo objeto técnico
ASM062;AP SOLDA SWI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM063;AP SOLDA LAB475/MEF44/ESAB;1000;;;PB2-81150;M;;;INAT LIDI;1010;;ASM
ASM064;AP SOLDA LAB475/MEF44/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;INAT MONT;1010;;ASM
ASM065;AP SOLDA SWI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;INAT MONT;1010;;ASM
ASM068;AP SOLDA SWI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;SOM002;ASM
ASM070;AP SOLDA LAB475/MEF44/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;INAT MONT;1010;;ASM
ASM071;AP SOLDA SWI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81450;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM076;AP. SOLDA 19340 SVI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;INAT MONT;1010;;ASM
ASM077;AP. SOLDA MIG SVI300I 07;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM078;AP SOLDA SWI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;INAT MONT;1010;SOM013;ASM
ASM081;AP SOLDA LAB320/MEA33/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81150;M;1000-FABCE-SOLDA;FÁBRICA CENTRAL SOLDA;INAT MONT;1010;;ASM
ASM083;AP SOLDA LAB320/MEA33/ESAB;1000;C;;PB2-81150;M;1000-FABCE-SOLPA;FÁBRICA CENTRAL CÉL SOLD PASSARELA C2;INAT MONT;1010;SOM008;ASM
ASM087;AP SOLDA LAB320/MEA33/ESAB;1000;;;PB2-81240;M;;;INAT LIDI;1010;;ASM
ASM088;AP SOLDA SWI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM091;AP SOLDA SWI300I/MIG4HD/ESAB;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;INAT MONT;1010;;ASM
ASM095;AP SOLDA VI320/SWM20 WHITE MARTINS;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81450;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;INAT MONT;1010;;ASM
ASM096;AP SOLDA VI320/SWM WHITE MARTINS;1000;C;;PB2-81150;M;;;INAT LIDI;1010;;ASM
ASM099;AP. SOLDA MIG CLOOS GLC353MC3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM100;AP. SOLDA MIG CLOOS GLC353MC3;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;INAT MONT;1010;;ASM
ASM101;AP. SOLDA MIG CLOOS GLC553MC3;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;INAT MONT;1010;;ASM
ASM102;AP. SOLDA MIG CLOOS GLC353MC3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM103;AP. SOLDA MIG CLOOS GLC353MC3;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;INAT MONT;1010;;ASM
ASM104;AP. SOLDA MIG CLOOS GLC353MC3;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM105;AP. SOLDA MIG CLOOS GLC353MC3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM106;AP. SOLDA MIG CLOOS GLC553MC3;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81150;M;1000-FABCE-SOLSE;FÁBRICA CENTRAL CÉL SOLD ESPECIAL MG SOL;MONT;1010;;ASM
ASM107;AP. SOLDA MIG CLOOS GLC353MC3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM108;AP. SOLDA MIG CLOOS GLC353MC3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-82330;M;1000-EXPOR-FERRA;EXPORTAÇÃO FERRAMENTARIA;MONT;1010;;ASM
ASM109;AP. SOLDA MIG CLOOS GLC353MC3;1000;C;;PB2-81150;M;1000-FABCE-SOLPA;FÁBRICA CENTRAL CÉL SOLD PASSARELA C2;INAT MONT;1010;SOM008;ASM
ASM110;AP. SOLDA MIG CLOOS GLC353MC3;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81150;M;1000-FABCE-SOLSE;FÁBRICA CENTRAL CÉL SOLD ESPECIAL MG SOL;MONT;1010;;ASM
ASM111;AP. SOLDA LINCOL LN-7 CV 400-I;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81150;M;1000-FABCE-SOLEL;FÁBRICA CENTRAL CÉL SOLD ELEVADOR C5;INAT MONT;1010;;ASM
ASM112;APARELHO DE SOLDA LINCOLN CV400I;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81150;M;1000-FABCE-SOLFU;FÁBRICA CENTRAL CÉL SOLD FUNILARIA C1;INAT MONT;1010;;ASM
ASM113;AP. SOLDA MIG LINCOLN CV 400;1000;A;NÍVEL 4 - COMPLEXO;PB2-81240;M;1000-FABSL-SLPER-PERTUB;FÁBRICA UENSILOS LINHA PER TUBO 14;AEQS;1010;PER014;ASM
ASM114;AP.SOLDA MIG LINCOLN 400 CV;1000;F;NÍVEL 3 - DIFÍCIL;PB2-82330;M;1000-FABCE-FERRA;(FÁBRICA CENTRAL FERRAMENTARIA) NÃO USAR;INAT MONT;1010;;ASM
ASM115;AP.SOLDA MIG MERKLE PU 400;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABSL-SLSOL;FÁBRICA UENSILOS SL - SOLDA;AEQS;1010;ROS002;ASM
ASM116;AP.SOLDA MIG MERKLE PU 400;1000;C;;CG1-81920;M;1001-FABSC-SCSOL;SOLDA;MONT;1010;;ASM
ASM117;AP.SOLDA MIG MERKLE PU 400;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM118;AP.SOLDA MIG LINCOLN 400CV;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81150;M;1000-FABCE-SOLPE;FÁBRICA CENTRAL CÉL SOLD PONT ESPE SOM07;INAT MONT;1010;;ASM
ASM119;AP.SOLDA MAG MERKLE PU 400;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81450;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM120;APARELHO DE SOLDA MERKLE PU400;1001;C;;CG1-81720;M;1001-FABSC-CNSOL;CANALIZAÇÃO SOLDA;MONT;1010;;ASM
ASM121;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-MGSOL;FÁBRICA CENTRAL MG - SOLDA;INAT MONT;1010;;ASM
ASM122;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABSL-SLSOL;FÁBRICA UENSILOS SL - SOLDA;MONT;1010;;ASM
ASM123;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-SOLTR;FÁBRICA CENTRAL CÉL SOLD TRUA/TCRA C4;MONT;1010;;ASM
ASM124;AP. SOLDA MERKLE PU400 DV25;1001;F;NÍVEL 3 - DIFÍCIL;CG1-81720;M;1001-FABSC-CNSOL;CANALIZAÇÃO SOLDA;MONT;1010;;ASM
ASM125;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM126;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;SOM002;ASM
ASM127;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM128;AP. SOLDA MERKLE PU400 DV25;1000;;;PB2-81150;M;;;INAT LIDI;1010;;ASM
ASM129;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-SOLEL;FÁBRICA CENTRAL CÉL SOLD ELEVADOR C5;MONT;1010;;ASM
ASM130;;1000;C;;PB2-81150;M;1000-FABCE-SOLPE;FÁBRICA CENTRAL CÉL SOLD PONT ESPE SOM07;INAT MONT;1010;SOM007;ASM
ASM131;AP. SOLDA MERKLE PU400 DV25;1000;C;NÍVEL 4 - COMPLEXO;PB2-81150;M;1000-FABSL-SLSOL;FÁBRICA UENSILOS SL - SOLDA;AEQS INAT;1010;SOM002;ASM
ASM132;AP. SOLDA MERKLE PU400 DV25;1001;C;;CG1-81920;M;1001-FABSC-SCSOL;SOLDA;MONT;1010;;ASM
ASM133;AP. SOLDA MERKLE PU400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-82330;M;1000-EXPOR-FERRA;EXPORTAÇÃO FERRAMENTARIA;MONT;1010;;ASM
ASM134;AP. SOLDA MERKLE PU400 DV25;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;INAT MONT;1010;;ASM
ASM135;AP. SOLDA MERKLE PU400 DV25;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;INAT MONT;1010;;ASM
ASM136;AP. SOLDA CLOSS QUINTRON 400A;1000;A;NÍVEL 4 - COMPLEXO;PB2-81240;M;1000-FABSL-SLPER-PERTUB;FÁBRICA UENSILOS LINHA PER TUBO 14;AEQS;1010;PER014;ASM
ASM137;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM138;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM139;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM140;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-MGSOL;FÁBRICA CENTRAL MG - SOLDA;MONT;1010;;ASM
ASM141;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM142;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM143;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM144;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM145;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM146;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM147;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM148;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-82330;M;1000-EXPOR-FERRA;EXPORTAÇÃO FERRAMENTARIA;MONT;1010;;ASM
ASM149;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM150;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM151;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM152;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM153;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM154;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM155;AP. SOLDA CLOOS QINEO 350A;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM156;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SOLSL;FÁBRICA UENSILOS CÉL SOLD SILOS - SOM03;MONT;1010;;ASM
ASM157;APARELHO DE SOLDA CLOSS;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81450;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM158;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81450;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM159;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM160;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABCE-MGSOL;FÁBRICA CENTRAL MG - SOLDA;MONT;1010;;ASM
ASM161;AP. SOLDA MILLER CV652;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM162;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SLSOL;FÁBRICA UENSILOS SL - SOLDA;MONT;1010;;ASM
ASM163;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM164;AP. SOLDA CLOOS QINEO 350A;1000;E;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM165;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM166;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM167;AP. SOLDA CLOOS QINEO 350A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM168;AP.SOLDA MERKLE PU 400 DV25;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABCE-MLSOL;FÁBRICA CENTRAL ML SOLDA;MONT;1010;;ASM
ASM169;AP. SOLDA CLOSS QUINTRON 400A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-82330;M;1000-EXPOR-FERRA;EXPORTAÇÃO FERRAMENTARIA;MONT;1010;;ASM
ASM170;AP. SOLDA CLOSS QUINTRON 400A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM171;AP. SOLDA CLOSS QUINTRON 400A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM172;AP. SOLDA CLOSS QUINTRON 400A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM173;AP. SOLDA CLOSS QUINTRON 400A;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM174;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;;PB2-81440;M;1000-FABCE-MAQLI;FÁBRICA CENTRAL MÁQUINAS DE LIMPEZA;MONT;1010;;ASM
ASM175;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;;PB2-81440;M;1000-FABCE-MAQLI;FÁBRICA CENTRAL MÁQUINAS DE LIMPEZA;MONT;1010;;ASM
ASM176;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;;PB2-81440;M;1000-FABCE-MAQLI;FÁBRICA CENTRAL MÁQUINAS DE LIMPEZA;MONT;1010;;ASM
ASM177;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81440;M;1000-FABCE-MAQLI;FÁBRICA CENTRAL MÁQUINAS DE LIMPEZA;MONT;1010;;ASM
ASM178;APARELHO DE SOLDA MANUAL MAXXTIG 200P DV;1000;A;;;M;1000-FABSL-SLPER-PERTUB;FÁBRICA UENSILOS LINHA PER TUBO 14;MONT;1010;;ESP
ASM179;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM180;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM181;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;LIDER_FA;ASM
ASM182;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM183;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM184;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM185;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM186;AP. SOLDA  VULCANO TIG 300;1000;F;NÍVEL 3 - DIFÍCIL;PB2-82330;M;1000-EXPOR-FERRA;EXPORTAÇÃO FERRAMENTARIA;MONT;1010;;ASM
ASM187;AP. SOLDA  LINCOLN;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM188;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;LIDER_FA;ASM
ASM189;AP. SOLDA FONTE SPEEDTEC 505SP380/V3;1000;F;;PB2-81340;M;1000-FABCE-MGSOL;FÁBRICA CENTRAL MG - SOLDA;MONT;1010;;ASM
ASM190;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM191;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM192;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM193;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM194;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM195;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM196;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM197;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM198;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM199;AP. SOLDA FONTE SPEEDTEC 500SP380/V3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM200;AP. SOLDA FONTE KINGSTAR 520 TS 380V/3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM201;AP. SOLDA FONTE KINGSTAR 520 TS 380V/3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81540;M;1000-FABCE-TCSOL;FÁBRICA CENTRAL TC SOLDA;MONT;1010;;ASM
ASM202;AP. SOLDA FONTE KINGSTAR 520 TS 380V/3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81240;M;1000-FABSL-SLPER-PERTUB;FÁBRICA UENSILOS LINHA PER TUBO 14;MONT;1010;;ASM
ASM203;AP. SOLDA FONTE KINGSTAR 520 TS 380V/3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM204;AP. SOLDA FONTE KINGSTAR 520 TS 380V/3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81340;M;1000-FABCE-GRSOL;FÁBRICA CENTRAL GR  SOLDA;MONT;1010;;ASM
ASM205;AP. SOLDA FONTE KINGSTAR 400 TS 380V/3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASM206;AP. SOLDA FONTE KINGSTAR 400 TS 380V/3;1000;F;NÍVEL 3 - DIFÍCIL;PB2-81640;M;1000-FABCE-ELSOL;FÁBRICA CENTRAL EL SOLDA;MONT;1010;;ASM
ASP001;ASPITRADOR DE PÓ INDUSTRIAL A162;1000;F;NÍVEL 1 - FÁCIL;PB2-82130;M;1000-FABCE-MANUT;FÁBRICA CENTRAL MANUTENÇÃO INDUSTRIAL;MONT;1010;;FER
ASP002;ASPITRADOR DE PÓ INDUSTRIAL A162;1000;F;NÍVEL 1 - FÁCIL;PB2-82130;M;1000-FABSL-MANUT;FÁBRICA UENSILOS MANUTENÇÃO INDUSTRIAL;MONT;1010;;FER
